,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
199,8,2.0,0.1,0.0,0.99,0.9952345196243823,1.1891693459027894
200,8,2.0,0.1,0.01,0.5,1.0718292092348367,1.2186328135302849
201,8,2.0,0.1,0.01,0.99,1.1860403893965599,1.2600286412849249
202,8,2.0,0.1,0.02,0.5,1.048358734462648,1.1850332171774807
203,8,2.0,0.1,0.02,0.99,1.142032302901434,1.2316540156301279
204,8,3.0,0.01,0.0,0.5,1.1001763765017436,1.314705271125309
205,8,3.0,0.01,0.0,0.99,1.1154064523311864,1.2712355387519427
206,8,3.0,0.01,0.01,0.5,1.1735783882546407,1.2974744730955825
207,8,3.0,0.01,0.01,0.99,1.290942588172889,1.4420168554702595
208,8,3.0,0.01,0.02,0.5,1.223031141221317,1.3202073482506798
209,8,3.0,0.01,0.02,0.99,1.3512330449273253,1.420868409956296
210,8,3.0,0.1,0.0,0.5,1.0867311835226794,1.2667730344352668
211,8,3.0,0.1,0.0,0.99,0.979622388876455,1.2367624642616346
212,8,3.0,0.1,0.01,0.5,1.0108542570449022,1.2260434862912912
213,8,3.0,0.1,0.01,0.99,1.264364539232383,1.4072658193866985
214,8,3.0,0.1,0.02,0.5,1.0925497267368776,1.2133964684317822
215,8,3.0,0.1,0.02,0.99,1.1685597989397816,1.2491099833914285
216,8,4.0,0.01,0.0,0.5,1.3374946034598378,1.391673406986297
217,8,4.0,0.01,0.0,0.99,1.1680159590267465,1.3632281290761832
218,8,4.0,0.01,0.01,0.5,1.3267064426952833,1.3952409389071223
219,8,4.0,0.01,0.01,0.99,1.2459324567177903,1.4262465113622236
220,8,4.0,0.01,0.02,0.5,1.3458285187524344,1.4049179170724182
221,8,4.0,0.01,0.02,0.99,1.3895602936802296,1.4045431894036593
222,8,4.0,0.1,0.0,0.5,1.1859446006019805,1.3222380992374347
223,8,4.0,0.1,0.0,0.99,1.1343276558842277,1.3141048102004882
224,8,4.0,0.1,0.01,0.5,1.2327908052222378,1.2829552858260662
225,8,4.0,0.1,0.01,0.99,1.3093607284200497,1.3876170498200933
226,8,4.0,0.1,0.02,0.5,1.200742204146141,1.334248201001519
227,8,4.0,0.1,0.02,0.99,1.4333780038532506,1.5376182903766744
