,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
247,8,5.0,0.1,0.0,0.99,1.1365472437649884,1.2614662383157702
248,8,5.0,0.1,0.01,0.5,1.1234967204118351,1.2758345459430642
249,8,5.0,0.1,0.01,0.99,1.3748907253467628,1.398805978189855
250,8,5.0,0.1,0.02,0.5,1.322490726613844,1.3972142824603941
251,8,5.0,0.1,0.02,0.99,1.418629685911116,1.4909073893707292
252,8,10.0,0.01,0.0,0.5,1.3975919462237083,1.4556841799424218
253,8,10.0,0.01,0.0,0.99,1.2945132109397046,1.3498077096230114
254,8,10.0,0.01,0.01,0.5,1.3564373092034745,1.4206111165411262
255,8,10.0,0.01,0.01,0.99,1.4070781720307504,1.4639528321420952
256,8,10.0,0.01,0.02,0.5,1.3547903031839115,1.4391253705989853
257,8,10.0,0.01,0.02,0.99,1.3657136071886529,1.4278299837308233
258,8,10.0,0.1,0.0,0.5,1.4240786029068506,1.4915759737128196
259,8,10.0,0.1,0.0,0.99,1.3224237693533407,1.3670916207235242
260,8,10.0,0.1,0.01,0.5,1.3885297254374414,1.4639279737636433
261,8,10.0,0.1,0.01,0.99,1.3789951276822687,1.4118847717956131
262,8,10.0,0.1,0.02,0.5,1.3879021402956262,1.4109838355502806
263,8,10.0,0.1,0.02,0.99,1.3982603803738545,1.4630452272625587
264,8,20.0,0.01,0.0,0.5,1.4085492620303104,1.5532647787269962
265,8,20.0,0.01,0.0,0.99,1.2766219009230257,1.3170310143057804
266,8,20.0,0.01,0.01,0.5,1.3861623230225302,1.4959594554644664
267,8,20.0,0.01,0.01,0.99,1.37478479277301,1.409075422972527
268,8,20.0,0.01,0.02,0.5,1.4216270733245893,1.4325613938947839
269,8,20.0,0.01,0.02,0.99,1.376735380035665,1.4197238134656516
270,8,20.0,0.1,0.0,0.5,1.4622510362182553,1.519193053983161
271,8,20.0,0.1,0.0,0.99,1.3350179144736682,1.4405770936943323
